rooms,total_area,living_area,floor,kitchen_area,airports_nearest,cityCenters_nearest,last_price
1,32.0,18.0,6,6.0,36587.0,9858.0,3250000.0
2,110.0,66.0,4,13.0,23192.0,2102.0,22000000.0
5,142.0,95.0,4,18.0,19896.0,2970.0,16500000.0
1,44.0,17.0,11,10.0,47574.0,16964.0,5100000.0
3,135.0,60.0,9,23.4,27179.0,5881.0,35000000.0
1,41.0,16.8,5,9.5,44881.0,17385.0,5250000.0
5,187.3,112.4,1,16.2,19891.0,21603.0,15000000.0
3,100.0,52.0,3,11.0,37407.0,8434.0,12036000.0
2,42.4,26.0,5,8.2,44474.0,11110.0,5000000.0
3,64.5,50.64,1,6.0,20463.0,15264.0,4200000.0
5,130.0,83.0,2,14.0,22970.0,4235.0,15800000.0
2,60.7,30.5,2,9.2,33626.0,13495.0,6100000.0
2,57.4,27.9,21,11.4,48847.0,16685.0,6000000.0
2,42.4,28.0,3,5.5,10876.0,11285.0,3600000.0
2,50.0,26.5,11,11.0,31962.0,12471.0,4950000.0
2,45.0,28.0,4,6.0,10792.0,12234.0,4150000.0
2,55.0,32.5,14,10.0,38185.0,13082.0,5500000.0
1,39.9,17.3,22,11.6,23314.0,11905.0,3910000.0
2,61.0,35.0,4,8.0,20260.0,15061.0,7250000.0
2,46.0,30.0,3,6.0,19026.0,13092.0,4300000.0
4,133.9,74.99,3,19.2,23843.0,2391.0,25990000.0
2,57.0,29.9,5,8.0,47677.0,16136.0,5300000.0
1,30.0,18.0,3,6.0,28320.0,23491.0,2699000.0
1,37.0,17.0,2,12.0,9655.0,13255.0,4950000.0
1,39.0,17.0,9,6.0,48100.0,16081.0,3900000.0
2,44.0,28.5,1,6.0,36298.0,39722.0,2699000.0
2,72.0,37.4,20,14.0,36553.0,14693.0,8400000.0
1,34.0,15.5,22,9.7,21793.0,17121.0,3019260.0
1,39.6,20.0,17,9.6,7900.0,13142.0,4775000.0
1,31.3,18.0,2,5.2,25382.0,28807.0,2200000.0
3,59.0,36.0,2,8.4,28030.0,6877.0,5250000.0
11,183.7,138.8,7,13.3,23606.0,3148.0,17500000.0
3,61.5,43.2,4,5.7,25407.0,3982.0,7210000.0
1,31.6,18.0,2,5.4,55496.0,21171.0,2600000.0
2,113.0,67.0,2,22.0,25807.0,4655.0,25500000.0
5,169.0,89.0,9,22.0,19008.0,3953.0,27250000.0
1,36.0,20.5,5,7.8,69785.0,51511.0,2750000.0
3,68.9,40.4,4,8.1,40476.0,12170.0,10000000.0
3,131.0,64.0,19,50.0,39771.0,8672.0,18500000.0
1,36.3,21.5,6,7.5,43441.0,15944.0,3600000.0
4,131.5,88.2,2,10.4,25387.0,4235.0,11200000.0
4,81.1,45.1,9,15.1,51811.0,15766.0,6800000.0
7,483.9,312.5,4,26.4,23079.0,945.0,49950000.0
3,69.75,43.3,4,9.4,23486.0,3027.0,7200000.0
3,56.0,40.0,1,5.5,20979.0,12531.0,4500000.0
2,48.78,27.0,14,8.98,39180.0,16002.0,4600000.0
2,50.0,32.0,4,8.0,13583.0,16174.0,5100000.0
1,34.09,15.9,13,10.59,17755.0,16576.0,3720000.0
4,149.6,74.16,4,17.9,35992.0,10387.0,22642800.0
1,42.0,18.0,12,10.7,17393.0,12525.0,5900000.0
3,56.6,39.3,9,6.3,20752.0,15046.0,3950000.0
4,178.0,125.0,4,16.0,13012.0,27584.0,13700000.0
3,93.6,47.1,8,16.8,22041.0,17369.0,6051191.0
1,36.0,15.0,14,13.0,54029.0,20206.0,4400000.0
4,131.1,80.8,6,19.0,33052.0,6555.0,50000000.0
3,64.0,40.0,7,9.6,12323.0,14914.0,5799000.0
1,34.6,15.9,11,10.8,35815.0,12293.0,4400000.0
3,69.0,41.9,5,10.0,32875.0,11950.0,6000000.0
4,200.0,90.0,1,35.0,38993.0,34182.0,13700000.0
1,43.0,9.0,2,23.0,23900.0,5232.0,7200000.0
2,51.0,31.0,1,7.0,32716.0,9794.0,4799000.0
2,60.1,38.5,2,9.8,12840.0,18626.0,5850000.0
2,82.93,41.92,6,16.74,39946.0,10720.0,9200000.0
2,45.0,27.0,8,6.0,30108.0,7480.0,5500000.0
3,116.8,76.4,12,11.4,18995.0,4837.0,16010211.0
3,111.0,80.0,12,15.0,15820.0,8084.0,22900000.0
1,40.0,18.0,14,12.0,37406.0,12928.0,5400000.0
1,42.0,18.0,14,13.0,46591.0,15456.0,4650000.0
3,120.0,66.0,12,15.0,52212.0,16802.0,14900000.0
1,34.69,23.43,25,23.43,43396.0,12153.0,3364930.0
1,47.1,12.08,13,15.2,15377.0,13486.0,5930000.0
1,32.42,15.0,1,10.0,36122.0,17285.0,3200000.0
4,116.0,69.0,2,20.0,12430.0,7316.0,14850000.0
1,35.6,14.3,16,9.5,17730.0,16527.0,3640000.0
4,141.0,107.0,3,20.0,22465.0,4184.0,10600000.0
2,46.04,28.09,6,8.07,37499.0,11240.0,5000000.0
2,63.0,32.0,2,13.0,39610.0,9385.0,8680000.0
1,40.2,11.0,4,14.2,53115.0,19292.0,4500000.0
1,41.95,16.42,3,12.24,56919.0,34247.0,4000000.0
1,33.9,14.4,8,9.3,37412.0,8370.0,5199000.0
1,50.5,18.62,2,13.39,30743.0,4282.0,6204472.0
2,50.0,26.9,1,10.5,39858.0,32539.0,4150000.0
2,46.2,29.0,4,7.2,49574.0,16655.0,4600000.0
2,61.0,38.8,12,9.2,13908.0,19694.0,4150000.0
2,61.0,33.0,4,12.0,9908.0,11132.0,12750000.0
2,44.0,28.0,3,6.0,11004.0,11413.0,4290000.0
2,81.0,30.0,5,36.6,21172.0,6119.0,5850000.0
3,58.0,39.0,9,8.2,24949.0,30735.0,4150000.0
2,44.0,27.0,1,7.0,47596.0,16538.0,3800000.0
2,59.6,33.4,7,10.84,37779.0,10251.0,7260000.0
1,29.8,15.0,5,8.3,11021.0,12925.0,3950000.0
4,113.0,67.0,10,19.0,17313.0,7963.0,17390000.0
2,45.0,27.5,8,7.0,28275.0,11357.0,4500000.0
2,86.9,50.5,4,12.5,25323.0,5741.0,10690000.0
3,53.0,34.4,10,6.2,51217.0,16602.0,4480000.0
1,28.2,18.2,12,5.0,18625.0,17628.0,3200000.0
1,42.6,19.1,9,12.0,17720.0,16722.0,5500000.0
2,42.7,27.7,3,5.3,24914.0,28339.0,2850000.0
1,31.0,19.0,7,7.0,36092.0,10450.0,3800000.0
2,74.0,30.0,3,25.0,23888.0,27313.0,14350000.0
1,30.8,15.4,3,8.7,32968.0,14132.0,4150000.0
7,188.8,119.3,1,10.2,20965.0,814.0,29500000.0
4,86.0,59.0,5,12.0,20031.0,2293.0,7000000.0
2,80.1,38.5,21,12.0,36553.0,14693.0,13179000.0
3,85.0,48.5,5,9.5,36532.0,9361.0,8400000.0
3,57.3,41.3,2,6.1,39426.0,8686.0,4600000.0
2,41.3,30.3,1,5.0,41059.0,15542.0,4900000.0
2,89.0,60.0,11,14.5,10069.0,13445.0,9900000.0
1,38.0,23.0,5,10.0,20881.0,4465.0,4350000.0
2,46.0,27.0,8,6.0,51060.0,16892.0,4100000.0
1,31.0,18.0,5,6.0,41998.0,14501.0,3800000.0
3,97.8,52.2,5,23.9,36765.0,11777.0,11500000.0
1,33.0,15.0,9,11.0,37412.0,8370.0,5055000.0
3,80.0,48.0,10,15.0,29783.0,11551.0,6900000.0
1,42.0,15.0,7,9.0,34530.0,11639.0,5500000.0
2,87.4,38.7,1,19.7,14870.0,10676.0,8500000.0
3,81.0,48.3,1,14.0,18542.0,29006.0,5100000.0
2,50.0,28.0,18,10.0,13103.0,14150.0,5600000.0
1,45.0,23.0,20,11.0,43058.0,13495.0,5670000.0
1,51.0,23.0,6,10.2,42236.0,14739.0,6050000.0
2,57.3,32.7,4,12.0,7106.0,13322.0,5500000.0
3,57.86,40.92,8,6.0,25508.0,31294.0,4200000.0
3,100.0,50.8,2,14.0,57815.0,34745.0,18000000.0
3,60.8,42.2,3,7.0,47596.0,16538.0,5540000.0
1,40.4,11.0,5,19.9,24538.0,4944.0,5100000.0
1,35.0,20.0,4,10.0,13461.0,19247.0,3100000.0
2,55.0,32.0,12,11.0,13721.0,15765.0,5480000.0
1,33.8,17.9,5,7.6,48622.0,15801.0,3200000.0
1,38.9,20.0,15,10.0,31004.0,12322.0,3750000.0
4,75.0,51.0,5,8.0,35614.0,11971.0,10000000.0
2,46.0,31.0,5,6.0,18989.0,13797.0,3650000.0
2,85.0,57.5,3,17.0,23937.0,4346.0,10900000.0
4,310.0,250.0,2,50.0,34159.0,7251.0,135000000.0
2,52.0,29.7,4,8.1,35667.0,12582.0,5500000.0
1,36.0,16.5,6,10.0,19272.0,13073.0,3800000.0
3,105.2,62.6,2,19.2,24705.0,4924.0,7500800.0
1,31.82,15.1,10,10.35,35295.0,16563.0,4390000.0
2,55.5,36.7,4,12.0,24444.0,2404.0,5599000.0
3,57.0,37.4,9,7.1,30754.0,8126.0,6850000.0
2,58.2,32.9,6,9.3,18496.0,17499.0,6000000.0
1,34.5,16.7,13,8.4,44941.0,11577.0,5000000.0
2,68.2,35.7,5,10.7,48847.0,16685.0,7520000.0
6,181.5,125.1,4,16.9,24376.0,4639.0,18777000.0
2,44.62,31.3,1,5.49,22666.0,17233.0,3200000.0
1,47.0,23.0,1,12.0,25599.0,6402.0,6300000.0
3,53.7,36.5,3,5.1,40214.0,9416.0,4200000.0
8,229.0,160.0,5,25.0,23968.0,4536.0,16500000.0
3,111.0,63.0,12,14.0,24685.0,28109.0,7600000.0
3,99.2,40.5,15,31.2,29398.0,5961.0,19800000.0
2,48.4,25.6,7,7.4,44762.0,14989.0,4600000.0
3,82.0,40.0,3,10.0,30073.0,10337.0,8250000.0
3,59.4,44.0,7,6.8,28325.0,12847.0,5150000.0
1,47.4,26.0,4,13.0,38872.0,13769.0,7250000.0
1,40.0,16.3,3,10.1,44507.0,20682.0,3600000.0
5,165.0,87.0,3,25.0,32864.0,5720.0,46950000.0
2,44.0,27.6,5,6.3,26374.0,29798.0,2730000.0
3,94.0,50.0,12,16.0,51333.0,13056.0,9300000.0
2,64.0,35.0,7,12.0,13086.0,15677.0,6700000.0
1,43.48,15.78,2,8.29,27850.0,9766.0,4200000.0
3,96.0,51.0,9,15.0,31039.0,13021.0,8500000.0
3,60.0,42.8,3,6.7,14350.0,15945.0,4800000.0
2,62.5,31.7,12,17.0,39617.0,16453.0,6300000.0
3,78.7,59.6,3,8.0,23390.0,2254.0,13500000.0
1,39.0,20.0,3,9.0,19715.0,30358.0,5427000.0
1,36.5,17.1,22,9.6,43398.0,12158.0,3800000.0
2,45.5,28.0,4,6.8,32846.0,13282.0,3900000.0
2,56.0,34.0,10,8.3,41424.0,10304.0,6195000.0
1,36.0,16.0,6,10.0,7019.0,13235.0,3900000.0
1,39.2,18.7,15,11.3,34162.0,14030.0,4500000.0
2,69.0,34.0,9,10.0,13194.0,11990.0,6900000.0
2,43.0,28.0,2,6.0,27143.0,32929.0,2990000.0
3,57.5,39.0,6,6.5,51053.0,16381.0,4890000.0
1,38.0,17.8,20,8.8,53963.0,18129.0,4400000.0
2,51.2,31.0,1,8.0,15339.0,17046.0,5050000.0
3,83.0,49.9,3,11.0,20316.0,19318.0,5500000.0
1,31.6,16.0,9,8.0,16057.0,14853.0,3550000.0
1,42.0,19.0,15,12.0,10069.0,13445.0,5900000.0
1,51.0,24.0,6,9.0,18172.0,11791.0,6660000.0
7,134.0,88.0,3,12.0,22670.0,3936.0,15000000.0
3,60.5,43.3,4,6.0,46559.0,49984.0,3900000.0
4,91.0,66.5,2,8.0,25763.0,4338.0,8260000.0
3,67.2,43.2,8,7.8,38510.0,9718.0,6750000.0
2,54.5,29.8,5,9.0,25413.0,14112.0,7700000.0
2,59.0,42.0,4,9.0,24483.0,30269.0,4500000.0
1,40.0,20.0,9,8.4,39622.0,14906.0,4500000.0
2,59.0,34.6,1,10.0,19049.0,33903.0,4900000.0
4,132.0,88.0,3,13.0,38287.0,11850.0,13000000.0
14,363.0,222.0,4,16.6,38076.0,7950.0,25000000.0
1,41.4,17.6,11,11.5,29683.0,5159.0,6400000.0
1,46.6,16.4,15,10.9,9655.0,13255.0,5499000.0
3,65.0,39.5,1,10.75,29236.0,6608.0,5890000.0
2,75.0,40.5,23,11.7,18732.0,20444.0,7777777.0
2,64.0,39.0,2,10.0,22767.0,2309.0,8200000.0
1,30.0,16.3,3,7.1,19559.0,18561.0,3000000.0
4,139.8,93.5,3,18.8,24011.0,4579.0,19800000.0
2,46.5,25.0,1,7.6,39163.0,10866.0,5850000.0
1,39.4,17.1,1,8.1,21973.0,14703.0,3650000.0
1,35.0,18.0,8,8.0,13260.0,15852.0,3450000.0
3,96.0,61.6,3,8.5,69690.0,51415.0,8200000.0
1,39.7,14.8,1,14.3,32525.0,8665.0,3970000.0
4,99.5,70.1,3,11.3,26235.0,4937.0,9200000.0
1,36.4,15.6,1,8.4,34368.0,12362.0,4500000.0
1,38.0,19.0,7,11.0,34517.0,14386.0,4900000.0
5,149.2,104.2,1,17.8,20123.0,1852.0,17000000.0
2,53.9,24.2,7,10.8,54386.0,18552.0,6300000.0
1,35.0,15.2,18,9.3,16501.0,10163.0,5050000.0
1,38.5,17.2,8,10.6,27918.0,12441.0,4870000.0
3,62.3,42.1,9,8.2,45531.0,19103.0,5450000.0
1,28.0,11.7,3,8.5,6995.0,17171.0,2650000.0
2,50.3,31.0,5,6.1,41717.0,10597.0,3700000.0
3,60.0,42.5,5,7.2,11930.0,13373.0,5720000.0
1,47.0,16.0,2,13.0,22306.0,17634.0,3900000.0
3,68.7,40.4,1,8.2,34358.0,15402.0,5900000.0
1,42.1,15.0,7,14.0,23808.0,5332.0,6985230.0
2,77.0,53.4,5,15.3,11942.0,8774.0,9900000.0
1,27.0,18.0,18,2.0,22131.0,17459.0,2600000.0
6,211.4,140.0,4,15.2,20581.0,2279.0,19500000.0
2,44.4,26.51,9,6.77,29805.0,6839.0,4630000.0
2,60.0,31.0,10,12.0,38642.0,12548.0,7990000.0
1,42.0,19.0,1,11.0,14013.0,15092.0,3700000.0
2,52.0,32.0,3,8.0,35197.0,12112.0,6400000.0
1,33.0,16.0,10,10.0,36001.0,9575.0,4550000.0
1,36.0,16.0,6,11.0,52726.0,18900.0,4000000.0
3,78.0,46.7,4,15.0,38863.0,14147.0,6800000.0
1,39.0,14.0,8,11.0,15510.0,16242.0,4100000.0
4,86.6,55.0,3,10.4,43111.0,13332.0,9900000.0
2,56.0,30.0,5,8.7,47720.0,51145.0,3800000.0
3,67.0,48.0,4,9.0,26871.0,5573.0,6500000.0
3,69.0,50.0,2,7.0,14950.0,27104.0,6650000.0
2,51.7,29.5,11,8.2,44504.0,11140.0,5560000.0
3,77.2,49.6,2,9.5,24683.0,27917.0,5500000.0
2,58.1,29.3,11,11.2,53561.0,19070.0,5800000.0
4,147.7,68.0,19,11.7,18786.0,4379.0,26000000.0
3,68.0,43.1,7,8.2,38128.0,13650.0,7100000.0
1,40.7,13.3,17,11.5,15377.0,13486.0,3600000.0
1,31.2,17.5,1,5.8,75646.0,56745.0,3015000.0
1,43.0,21.5,17,9.6,36724.0,9781.0,5500000.0
2,66.0,36.0,3,10.0,23314.0,11905.0,5500000.0
2,58.0,32.0,7,10.0,43422.0,12179.0,6834000.0
2,63.2,38.0,6,11.06,45479.0,18203.0,8500000.0
3,68.0,43.5,5,8.4,56579.0,33508.0,5900000.0
1,35.0,17.0,3,7.0,33010.0,10565.0,3295000.0
1,41.0,17.8,5,10.3,53350.0,23275.0,3550000.0
1,37.5,16.0,14,11.0,28688.0,10731.0,4190000.0
3,95.0,53.0,6,13.0,30894.0,4087.0,11100000.0
1,44.0,19.3,6,12.4,42813.0,12689.0,5500000.0
3,72.0,48.0,1,7.2,32066.0,12658.0,6500000.0
2,46.0,30.8,4,6.5,42156.0,14660.0,3940000.0
2,80.0,39.0,22,12.6,52212.0,16802.0,9150000.0
1,33.54,17.65,3,7.71,49121.0,16790.0,3200000.0
2,53.1,29.7,3,9.3,18621.0,17623.0,8625000.0
1,39.3,16.0,19,13.5,53554.0,19107.0,4000000.0
1,42.0,17.0,1,12.7,28834.0,11695.0,4450000.0
1,39.0,16.5,2,11.3,30894.0,4087.0,5900000.0
3,56.0,39.0,6,6.0,28457.0,11205.0,4850000.0
2,41.2,27.3,1,7.5,24733.0,3062.0,5350000.0
1,37.4,14.1,8,10.2,23451.0,29237.0,3700000.0
2,64.9,43.4,4,10.9,24363.0,4931.0,7700000.0
1,34.0,16.0,11,9.0,13172.0,11969.0,4500000.0
3,78.6,50.2,4,10.0,21679.0,3468.0,19999000.0
3,62.0,40.0,3,9.5,28313.0,13188.0,6400000.0
3,141.0,88.0,7,20.0,38900.0,12843.0,15700000.0
2,65.0,20.0,6,27.0,27643.0,6346.0,9300000.0
1,40.0,15.0,22,14.0,53065.0,19242.0,4300000.0
3,52.3,32.1,3,5.8,38959.0,34148.0,4200000.0
1,35.0,15.8,15,8.0,43074.0,11831.0,4000000.0
2,70.7,41.3,9,10.6,32522.0,11972.0,6100000.0
4,65.5,51.0,4,9.4,24542.0,5110.0,7100000.0
1,49.7,21.65,8,14.7,32888.0,12944.0,5100000.0
3,61.3,44.3,8,6.2,46894.0,50319.0,4700000.0
1,37.0,19.0,21,8.2,29697.0,6731.0,6100000.0
2,46.0,28.0,5,7.0,45943.0,18667.0,3700000.0
4,122.0,72.1,7,14.0,37310.0,9782.0,22000000.0
3,60.0,39.0,1,7.0,49725.0,15726.0,4550000.0
2,71.41,40.32,10,11.35,39357.0,10581.0,11500000.0
4,105.0,75.0,2,10.0,15957.0,8955.0,10150000.0
1,30.6,17.0,1,5.5,37242.0,32432.0,2300000.0
1,35.0,16.0,10,11.0,47893.0,16018.0,3500000.0
1,41.9,18.8,16,10.4,37636.0,14479.0,3250000.0
1,30.0,14.3,3,9.0,18349.0,29601.0,2500000.0
2,41.7,27.0,1,6.5,21220.0,15092.0,3500000.0
3,85.0,52.0,4,6.0,26352.0,5200.0,9000000.0
1,35.5,11.2,3,15.7,13461.0,19247.0,3660000.0
3,79.0,53.0,5,8.0,15083.0,7574.0,7200000.0
2,62.6,31.0,20,11.0,43074.0,10820.0,6000000.0
2,60.0,34.9,12,7.4,11838.0,13445.0,6200000.0
2,42.0,25.0,5,7.0,16032.0,13002.0,4700000.0
4,107.0,50.0,9,12.0,10823.0,14782.0,9000000.0
1,43.0,18.0,2,11.0,7026.0,13242.0,4300000.0
1,37.0,16.0,5,11.0,36080.0,12409.0,4350000.0
2,96.0,51.0,3,20.0,22776.0,2318.0,10500000.0
4,82.6,60.0,3,12.0,42136.0,13839.0,12500000.0
2,65.0,35.0,1,10.0,44153.0,10934.0,7200000.0
3,70.0,42.1,1,12.5,51048.0,16376.0,5990000.0
2,60.0,33.0,15,12.0,7106.0,13322.0,7700000.0
3,90.3,53.4,7,11.6,23604.0,5294.0,12585022.0
2,60.0,30.1,12,12.0,45997.0,18721.0,7000000.0
2,62.54,29.55,22,13.31,22308.0,24049.0,5190000.0
1,35.3,14.5,20,9.4,37625.0,14153.0,3600000.0
5,310.0,190.0,3,63.0,24899.0,4785.0,155000000.0
2,41.4,27.5,1,5.2,10626.0,14992.0,3450000.0
3,90.0,48.9,3,15.5,26190.0,29614.0,6000000.0
1,29.0,15.5,6,6.6,15204.0,13745.0,3400000.0
2,47.7,31.2,8,8.3,39192.0,10886.0,5000000.0
1,29.0,14.4,2,7.8,43603.0,9722.0,3400000.0
2,55.0,30.0,1,9.0,13996.0,26150.0,6300000.0
1,53.0,18.0,12,12.0,51514.0,15486.0,7300000.0
2,46.0,28.0,1,6.5,22215.0,12885.0,3850000.0
1,34.0,15.0,15,8.0,39423.0,16266.0,3300000.0
3,96.0,68.0,3,11.0,22628.0,2169.0,9250000.0
1,31.7,17.5,4,5.1,18132.0,17134.0,2590000.0
3,76.0,46.3,3,10.7,53554.0,19107.0,6450000.0
2,40.0,25.0,3,6.6,25235.0,4087.0,4990000.0
2,54.0,35.0,5,9.0,9508.0,11627.0,5300000.0
3,64.5,41.5,5,7.5,32322.0,12831.0,6190000.0
3,72.1,46.0,4,21.0,14135.0,26288.0,7950000.0
1,64.9,19.4,1,20.6,20822.0,15702.0,5390000.0
3,88.4,52.5,3,11.78,37407.0,8434.0,11472552.0
3,54.7,41.0,2,5.4,11196.0,10473.0,4650000.0
3,73.0,39.0,23,10.0,38786.0,15658.0,6500000.0
2,53.3,27.2,18,9.3,14184.0,11966.0,8380000.0
2,50.0,39.0,15,20.5,18732.0,20444.0,5200000.0
2,45.7,28.6,4,9.9,36405.0,13436.0,5300000.0
3,70.0,48.0,5,10.0,48847.0,16685.0,6240000.0
2,71.2,45.3,4,13.2,20903.0,5258.0,5050000.0
1,40.0,17.0,7,10.0,53426.0,19603.0,3549000.0
4,96.0,64.0,2,15.0,33953.0,14255.0,7700000.0
1,35.0,15.0,15,10.0,35106.0,10955.0,3990000.0
5,158.6,125.0,5,25.0,22452.0,4172.0,12900000.0
2,51.6,27.9,1,8.8,28335.0,34121.0,4050000.0
1,37.0,18.0,5,10.0,52611.0,18783.0,3750000.0
3,95.8,68.1,2,14.4,21411.0,1141.0,16218000.0
2,64.8,34.37,2,13.79,31428.0,5109.0,9072000.0
1,32.0,18.4,2,6.3,42618.0,11440.0,3500000.0
1,43.98,13.9,10,20.52,54337.0,18830.0,4685000.0
2,60.0,31.3,16,12.2,37948.0,14769.0,7500000.0
2,44.6,28.4,3,5.75,18901.0,15242.0,3630000.0
2,67.3,35.0,9,14.1,36421.0,9176.0,8600000.0
3,59.5,38.4,6,5.7,45341.0,16603.0,5450000.0
3,104.8,62.3,6,13.0,48727.0,16655.0,10690000.0
1,35.0,17.0,10,8.6,15396.0,12984.0,3790000.0
2,80.0,41.0,6,17.0,15904.0,7954.0,15950000.0
5,323.0,255.7,4,66.0,23713.0,594.0,75000000.0
4,105.2,56.3,2,14.7,25474.0,4176.0,8400000.0
1,36.0,17.7,2,8.5,31206.0,7345.0,4950000.0
1,31.4,15.4,5,8.4,10409.0,14775.0,3420000.0
2,68.0,36.45,9,10.4,27314.0,6017.0,10778000.0
3,77.1,48.6,2,8.8,31429.0,5284.0,10400000.0
1,30.3,14.2,5,8.5,18748.0,4341.0,6000000.0
3,81.7,50.8,2,8.8,23478.0,4258.0,8600000.0
1,32.1,16.0,1,6.0,29305.0,8007.0,3650000.0
3,71.5,41.3,3,11.4,33292.0,11601.0,8450000.0
2,44.9,29.8,1,7.4,27638.0,12406.0,3850000.0
3,85.2,59.0,3,10.2,44870.0,20802.0,9516000.0
3,84.0,50.0,3,10.0,18308.0,30999.0,5700000.0
3,63.0,35.0,3,10.0,21135.0,743.0,7970000.0
5,127.0,86.0,3,11.0,26262.0,32049.0,8000000.0
1,42.0,17.0,17,12.0,16046.0,14843.0,3950000.0
1,47.0,16.0,5,13.0,51514.0,15486.0,6100000.0
2,47.0,27.6,1,8.6,22460.0,3400.0,4050000.0
2,95.8,58.3,5,20.0,21860.0,318.0,34878556.0
3,58.0,39.7,7,6.0,38363.0,10048.0,5900000.0
1,38.0,16.0,4,12.0,46919.0,28018.0,4072000.0
3,76.1,48.1,3,9.1,14197.0,8126.0,6450000.0
3,92.0,60.0,2,13.2,12388.0,7579.0,15950000.0
1,40.0,20.0,15,9.0,30571.0,11470.0,4800000.0
2,48.0,30.4,9,6.3,51844.0,16526.0,3520000.0
1,37.0,14.7,14,10.0,18738.0,15944.0,4550000.0
2,64.0,34.0,1,10.0,30513.0,11905.0,5000000.0
2,67.0,33.0,12,14.7,33859.0,13727.0,7100000.0
3,78.8,43.3,2,13.3,19919.0,34773.0,6300000.0
2,59.0,29.5,17,12.0,13931.0,19717.0,3800000.0
1,33.0,16.7,7,9.4,10874.0,12814.0,4950000.0
1,48.7,24.2,6,10.1,23181.0,2723.0,6000000.0
3,76.0,47.0,2,15.0,31825.0,12334.0,6500000.0
1,36.9,22.0,2,7.2,21725.0,2990.0,6695000.0
2,48.0,28.0,11,7.0,49803.0,16001.0,5500000.0
1,65.0,21.6,15,23.5,39106.0,10330.0,10500000.0
2,57.0,33.5,8,7.0,24957.0,16036.0,5850000.0
3,59.0,41.0,5,6.3,41118.0,11250.0,3980000.0
3,130.8,67.0,8,20.0,30824.0,6469.0,18312000.0
3,84.4,60.0,1,9.6,14528.0,26681.0,8000000.0
1,42.7,18.6,5,11.7,11270.0,12720.0,5000000.0
2,52.3,28.1,12,10.5,36579.0,9092.0,7680000.0
3,60.0,43.0,5,6.0,17196.0,16666.0,4050000.0
3,88.3,59.1,6,8.0,15921.0,8919.0,8300000.0
1,35.0,19.6,4,8.0,21304.0,9649.0,3500000.0
1,38.0,17.0,2,10.0,12678.0,18465.0,3650000.0
1,38.0,20.0,2,9.0,15963.0,16970.0,3800000.0
5,103.5,64.8,4,12.0,31354.0,3621.0,8200000.0
3,70.5,44.5,8,8.4,27762.0,12285.0,4900000.0
2,55.0,32.0,9,10.0,35098.0,13168.0,5850000.0
1,38.0,33.0,1,12.0,31501.0,3670.0,7000000.0
1,41.0,16.5,1,13.2,18242.0,30296.0,4100000.0
2,48.0,24.0,15,9.0,12678.0,18465.0,4700000.0
1,40.0,18.0,2,12.3,34279.0,15447.0,3290000.0
2,54.0,35.0,4,8.0,31118.0,7257.0,6500000.0
2,45.3,30.0,3,6.9,14888.0,13428.0,4400000.0
2,79.0,40.4,6,12.0,39408.0,11111.0,9206000.0
3,59.0,43.9,2,6.1,41210.0,11393.0,4290000.0
2,47.2,29.7,3,7.0,24958.0,30744.0,2900000.0
4,100.0,70.0,2,11.0,21111.0,2256.0,13950000.0
3,62.1,42.0,2,8.7,19760.0,4969.0,5000000.0
3,93.0,57.5,3,10.5,22351.0,2802.0,7250000.0
2,62.6,39.5,15,10.0,34519.0,12100.0,7800000.0
1,40.6,16.8,17,14.8,13461.0,19247.0,3900000.0
2,45.0,30.0,4,7.1,15080.0,13621.0,4100000.0
2,44.0,29.0,2,5.5,26202.0,29627.0,2700000.0
3,65.0,44.0,7,8.0,12748.0,15340.0,5690000.0
2,60.0,29.0,16,11.0,11405.0,13222.0,7300000.0
2,57.0,24.9,4,16.0,34160.0,11725.0,5900000.0
1,33.6,22.8,4,6.6,21632.0,208.0,5800000.0
3,70.0,41.0,8,8.3,19546.0,21258.0,6650000.0
3,72.0,49.2,4,8.87,19945.0,1921.0,7800000.0
5,201.0,131.0,4,35.0,26752.0,5458.0,25000000.0
6,290.6,188.7,3,22.0,25309.0,6224.0,118000000.0
2,67.0,27.2,4,11.8,23897.0,4465.0,7200000.0
2,77.6,46.64,3,11.4,24487.0,4054.0,12000000.0
1,33.0,18.0,9,6.2,44815.0,16312.0,3040000.0
2,45.0,27.0,3,7.0,27928.0,11628.0,4250000.0
2,66.5,40.0,9,10.4,27573.0,9436.0,7850000.0
2,65.0,38.0,8,12.0,42813.0,12689.0,8700000.0
1,38.7,22.1,2,8.0,11058.0,10017.0,4300000.0
2,69.3,38.2,17,13.2,10949.0,12890.0,9799000.0
3,83.0,48.0,8,11.0,23744.0,18283.0,7490000.0
2,70.2,38.0,12,11.0,36353.0,11936.0,7300000.0
1,31.3,15.8,7,8.1,45471.0,14274.0,3650000.0
1,29.8,21.4,1,7.1,22276.0,3996.0,4550000.0
2,50.3,30.6,1,10.0,16008.0,17010.0,4000000.0
5,104.0,67.0,2,10.0,25300.0,5718.0,8780000.0
2,87.2,41.4,4,30.0,22814.0,2433.0,21000000.0
2,45.6,28.2,8,8.2,41432.0,11564.0,3950000.0
1,31.1,12.1,2,7.9,27286.0,9174.0,3500000.0
1,33.0,18.0,8,8.0,32529.0,13834.0,3200000.0
1,39.0,20.0,8,8.0,35449.0,15751.0,3700000.0
1,35.47,15.0,8,8.71,43820.0,10987.0,3550000.0
